index,datetime,ticker,price,prev_close,change,volume,perf_week,perf_month,perf_quarter,perf_year,perf_ytd,1_day_article_count,1_day_sentiment_avg,2_day_article_count,2_day_sentiment_avg,3_day_article_count,3_day_sentiment_avg,4_day_article_count,4_day_sentiment_avg,7_day_article_count,7_day_sentiment_avg,10_day_article_count,10_day_sentiment_avg,14_day_article_count,14_day_sentiment_avg,21_day_article_count,21_day_sentiment_avg,28_day_article_count,28_day_sentiment_avg,42_day_article_count,42_day_sentiment_avg,60_day_article_count,60_day_sentiment_avg,75_day_article_count,75_day_sentiment_avg,90_day_article_count,90_day_sentiment_avg,100_day_article_count,100_day_sentiment_avg,120_day_article_count,120_day_sentiment_avg,150_day_article_count,150_day_sentiment_avg,180_day_article_count,180_day_sentiment_avg
583,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
584,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
585,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
586,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
587,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
588,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
589,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
590,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
591,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
592,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
593,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
594,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
595,7/1/2022,AAPL,136.72,139.23,-1.8,98735559,-1.12,-8.14,-23.09,-0.18,-23.01,100,0.062638,200,0.105205,300,0.121053333,300,0.121053333,500,0.1144892,700,0.096799286,900,0.074184778,900,0.074184778,900,0.074184778,1300,0.076558077,2400,0.070142708,3200,0.067139812,3700,0.061873838,4600,0.071910065,5100,0.069176569,6200,0.070644435,7500,0.07274996
596,7/1/2022,AAPL,136.72,139.23,-1.8,98964464,-1.12,-8.14,-23.09,-0.18,-23.01,100,-0.046583,200,0.0080275,300,0.054609,400,0.07914425,500,0.0899068,800,0.0788765,900,0.068616556,1000,0.062108,1000,0.062108,1200,0.06577975,2500,0.06547368,3300,0.063693667,3800,0.059019711,4600,0.069481761,5100,0.068143196,6300,0.068783683,7600,0.071179789
597,7/1/2022,AAPL,136.72,139.23,-1.8,98964464,-1.12,-8.14,-23.09,-0.18,-23.01,100,-0.046583,200,0.0080275,300,0.054609,400,0.07914425,500,0.0899068,800,0.0788765,900,0.068616556,1000,0.062108,1000,0.062108,1200,0.06577975,2500,0.06547368,3300,0.063693667,3800,0.059019711,4600,0.069481761,5100,0.068143196,6300,0.068783683,7600,0.071179789
598,7/1/2022,AAPL,136.72,139.23,-1.8,98964464,-1.12,-8.14,-23.09,-0.18,-23.01,100,-0.046583,200,0.0080275,300,0.054609,400,0.07914425,500,0.0899068,800,0.0788765,900,0.068616556,1000,0.062108,1000,0.062108,1200,0.06577975,2500,0.06547368,3300,0.063693667,3800,0.059019711,4600,0.069481761,5100,0.068143196,6300,0.068783683,7600,0.071179789
599,7/1/2022,AAPL,136.72,139.23,-1.8,98964464,-1.12,-8.14,-23.09,-0.18,-23.01,100,-0.046583,200,0.0080275,300,0.054609,400,0.07914425,500,0.0899068,800,0.0788765,900,0.068616556,1000,0.062108,1000,0.062108,1200,0.06577975,2500,0.06547368,3300,0.063693667,3800,0.059019711,4600,0.069481761,5100,0.068143196,6300,0.068783683,7600,0.071179789
600,7/2/2022,AAPL,138.93,136.72,1.62,70912576,-1.93,-6.58,-20.43,1.21,-21.76,100,-0.049879,300,-0.011274667,300,-0.011274667,500,0.0533396,600,0.066609167,900,0.064570333,1000,0.056767,1100,0.051927364,1100,0.051927364,1200,0.05467025,2600,0.061037038,3400,0.060353294,3900,0.056227436,4600,0.066630565,5200,0.065873538,6400,0.066929578,7700,0.069607597
601,7/2/2022,AAPL,138.93,136.72,1.62,70912576,-1.93,-6.58,-20.43,1.21,-21.76,100,-0.049879,300,-0.011274667,300,-0.011274667,500,0.0533396,600,0.066609167,900,0.064570333,1000,0.056767,1100,0.051927364,1100,0.051927364,1200,0.05467025,2600,0.061037038,3400,0.060353294,3900,0.056227436,4600,0.066630565,5200,0.065873538,6400,0.066929578,7700,0.069607597
602,7/2/2022,AAPL,138.93,136.72,1.62,70912576,-1.93,-6.58,-20.43,1.21,-21.76,100,-0.049879,300,-0.011274667,300,-0.011274667,500,0.0533396,600,0.066609167,900,0.064570333,1000,0.056767,1100,0.051927364,1100,0.051927364,1200,0.05467025,2600,0.061037038,3400,0.060353294,3900,0.056227436,4600,0.066630565,5200,0.065873538,6400,0.066929578,7700,0.069607597
603,7/2/2022,AAPL,138.93,136.72,1.62,70912576,-1.93,-6.58,-20.43,1.21,-21.76,100,-0.049879,300,-0.011274667,300,-0.011274667,500,0.0533396,600,0.066609167,900,0.064570333,1000,0.056767,1100,0.051927364,1100,0.051927364,1200,0.05467025,2600,0.061037038,3400,0.060353294,3900,0.056227436,4600,0.066630565,5200,0.065873538,6400,0.066929578,7700,0.069607597
604,7/29/2022,AAPL,157.35,156.79,0.36,75662330,1.29,14.49,0.5,8.53,-11.39,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,200,0.0155035,200,0.0155035,400,-0.01721825,1400,0.039443357,1400,0.039443357,2300,0.055826435,2900,0.054067897,3700,0.054946432,4400,0.0565995,5700,0.059982789,6800,0.063029235
605,7/29/2022,AAPL,163.42,157.35,3.86,31962897,1.29,14.49,0.5,8.53,-11.39,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,200,0.0155035,300,-0.006331333,1300,0.042205846,1400,0.039443357,2300,0.055826435,2900,0.054067897,3600,0.055238389,4200,0.051758952,5700,0.059982789,6800,0.063029235
606,7/29/2022,AAPL,163.42,157.35,3.86,31962897,1.29,14.49,0.5,8.53,-11.39,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,200,0.0155035,300,-0.006331333,1300,0.042205846,1400,0.039443357,2300,0.055826435,2900,0.054067897,3600,0.055238389,4200,0.051758952,5700,0.059982789,6800,0.063029235
607,7/29/2022,AAPL,163.42,157.35,3.86,31962897,1.29,14.49,0.5,8.53,-11.39,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,200,0.0155035,300,-0.006331333,1300,0.042205846,1400,0.039443357,2300,0.055826435,2900,0.054067897,3600,0.055238389,4200,0.051758952,5700,0.059982789,6800,0.063029235
608,7/29/2022,AAPL,163.42,157.35,3.86,31962897,1.29,14.49,0.5,8.53,-11.39,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,100,0.017563,200,0.0155035,300,-0.006331333,1300,0.042205846,1400,0.039443357,2300,0.055826435,2900,0.054067897,3600,0.055238389,4200,0.051758952,5700,0.059982789,6800,0.063029235
609,7/30/2022,AAPL,162.51,157.35,3.28,101549743,5.46,16.72,-0.69,11.58,-8.48,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,300,0.026827,400,0.00762,1400,0.042725,1500,0.040112067,2400,0.05556175,3000,0.053914767,3600,0.0555915,4300,0.051705814,5700,0.060737246,6900,0.062832783
610,7/30/2022,AAPL,162.51,157.35,3.28,101549743,5.46,16.72,-0.69,11.58,-8.48,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,300,0.026827,400,0.00762,1400,0.042725,1500,0.040112067,2400,0.05556175,3000,0.053914767,3600,0.0555915,4300,0.051705814,5700,0.060737246,6900,0.062832783
611,7/30/2022,AAPL,162.51,157.35,3.28,101549743,5.46,16.72,-0.69,11.58,-8.48,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,300,0.026827,400,0.00762,1400,0.042725,1500,0.040112067,2400,0.05556175,3000,0.053914767,3600,0.0555915,4300,0.051705814,5700,0.060737246,6900,0.062832783
612,7/30/2022,AAPL,162.51,157.35,3.28,101549743,5.46,16.72,-0.69,11.58,-8.48,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,200,0.0335185,300,0.026827,400,0.00762,1400,0.042725,1500,0.040112067,2400,0.05556175,3000,0.053914767,3600,0.0555915,4300,0.051705814,5700,0.060737246,6900,0.062832783
613,8/5/2022,AAPL,163.65,165.81,-1.3,22479285,5.38,16.02,-0.13,12.83,-6.62,100,0.081604,200,0.1175155,300,0.132616,400,0.15014775,500,0.1482468,700,0.115467286,700,0.115467286,700,0.115467286,800,0.102714375,1500,0.078091267,2000,0.06714575,2100,0.067988429,3500,0.067390771,3600,0.067620472,4800,0.061762167,6100,0.068805541,7300,0.069249411
614,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,100,0.078086,200,0.079845,300,0.104372333,400,0.1189835,500,0.1357354,800,0.110794625,800,0.110794625,800,0.110794625,900,0.099977889,1600,0.078090938,2100,0.067666714,2200,0.068447409,3600,0.067687861,3600,0.067687861,4900,0.062095306,6200,0.068955226,7400,0.069368824
615,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,100,0.078086,200,0.079845,300,0.104372333,400,0.1189835,500,0.1357354,800,0.110794625,800,0.110794625,800,0.110794625,900,0.099977889,1600,0.078090938,2100,0.067666714,2200,0.068447409,3600,0.067687861,3600,0.067687861,4900,0.062095306,6200,0.068955226,7400,0.069368824
616,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,100,0.078086,200,0.079845,300,0.104372333,400,0.1189835,500,0.1357354,800,0.110794625,800,0.110794625,800,0.110794625,900,0.099977889,1600,0.078090938,2100,0.067666714,2200,0.068447409,3600,0.067687861,3600,0.067687861,4900,0.062095306,6200,0.068955226,7400,0.069368824
617,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,100,0.078086,200,0.079845,300,0.104372333,400,0.1189835,500,0.1357354,800,0.110794625,800,0.110794625,800,0.110794625,900,0.099977889,1600,0.078090938,2100,0.067666714,2200,0.068447409,3600,0.067687861,3600,0.067687861,4900,0.062095306,6200,0.068955226,7400,0.069368824
618,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,200,0.0766705,300,0.078315,400,0.097093,500,0.1102378,600,0.125655333,900,0.106845778,900,0.106845778,900,0.106845778,1000,0.0975056,1700,0.077924118,2200,0.068011636,2300,0.068743391,3700,0.067892378,3700,0.067892378,5000,0.0623585,6300,0.069055222,7500,0.069447307
619,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,200,0.0766705,300,0.078315,400,0.097093,500,0.1102378,600,0.125655333,900,0.106845778,900,0.106845778,900,0.106845778,1000,0.0975056,1700,0.077924118,2200,0.068011636,2300,0.068743391,3700,0.067892378,3700,0.067892378,5000,0.0623585,6300,0.069055222,7500,0.069447307
620,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,200,0.0766705,300,0.078315,400,0.097093,500,0.1102378,600,0.125655333,900,0.106845778,900,0.106845778,900,0.106845778,1000,0.0975056,1700,0.077924118,2200,0.068011636,2300,0.068743391,3700,0.067892378,3700,0.067892378,5000,0.0623585,6300,0.069055222,7500,0.069447307
621,8/6/2022,AAPL,165.35,165.81,-0.28,56606194,1.75,12.98,5.47,12.44,-6.88,200,0.0766705,300,0.078315,400,0.097093,500,0.1102378,600,0.125655333,900,0.106845778,900,0.106845778,900,0.106845778,1000,0.0975056,1700,0.077924118,2200,0.068011636,2300,0.068743391,3700,0.067892378,3700,0.067892378,5000,0.0623585,6300,0.069055222,7500,0.069447307
622,8/12/2022,AAPL,170.99,168.49,1.48,30643744,1.62,15.81,15.01,15.51,-5.11,100,0.024031,100,0.024031,100,0.024031,100,0.024031,200,0.049643,600,0.09587,800,0.11482575,1000,0.0985643,1000,0.0985643,1200,0.0790905,2300,0.066099435,2300,0.066099435,3200,0.07037775,3800,0.066738132,4800,0.062710292,6400,0.068351719,7600,0.068849724
623,8/12/2022,AAPL,170.99,168.49,1.48,30643744,1.62,15.81,15.01,15.51,-5.11,100,0.024031,100,0.024031,100,0.024031,100,0.024031,200,0.049643,600,0.09587,800,0.11482575,1000,0.0985643,1000,0.0985643,1200,0.0790905,2300,0.066099435,2300,0.066099435,3200,0.07037775,3800,0.066738132,4800,0.062710292,6400,0.068351719,7600,0.068849724
624,8/12/2022,AAPL,170.99,168.49,1.48,30643744,1.62,15.81,15.01,15.51,-5.11,100,0.024031,100,0.024031,100,0.024031,100,0.024031,200,0.049643,600,0.09587,800,0.11482575,1000,0.0985643,1000,0.0985643,1200,0.0790905,2300,0.066099435,2300,0.066099435,3200,0.07037775,3800,0.066738132,4800,0.062710292,6400,0.068351719,7600,0.068849724
625,8/12/2022,AAPL,170.99,168.49,1.48,30643744,1.62,15.81,15.01,15.51,-5.11,100,0.024031,100,0.024031,100,0.024031,100,0.024031,200,0.049643,600,0.09587,800,0.11482575,1000,0.0985643,1000,0.0985643,1200,0.0790905,2300,0.066099435,2300,0.066099435,3200,0.07037775,3800,0.066738132,4800,0.062710292,6400,0.068351719,7600,0.068849724
626,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
627,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
628,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
629,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
630,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
631,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
632,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
633,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
634,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
635,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
636,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
637,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
638,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
639,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
640,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
641,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
642,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
643,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
644,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
645,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
646,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
647,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
648,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
649,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
650,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
651,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
652,8/13/2022,AAPL,172.1,168.49,2.14,67581127,4.08,15.92,20.72,15.59,-3.08,100,0.015959,200,0.019995,200,0.019995,200,0.019995,300,0.038415,600,0.071393667,800,0.09924025,1100,0.091054727,1100,0.091054727,1200,0.084587167,2400,0.06401025,2400,0.06401025,3300,0.068728697,3900,0.065436103,4800,0.063013604,6500,0.067545677,7700,0.068162831
